market,shock,safeguard,participation,similarity,realised_volatility,maximum_drawdown,mean_pairwise_correlation,normalised_liquidity_deterioration,recovery_time,peak_herding,peak_asset_herding
amm,fundamental,circuit_breaker,0.5,0.9,0.024321643888744,0.10772959592171172,-0.071425249216292,0.00950898317640125,2.4,0.3718968339254153,1.0
amm,fundamental,circuit_breaker,0.75,0.0,0.0176588883832,0.09747993298384289,0.01725642407422827,0.00967515175995134,3.4,0.35523006849685784,0.6746666666666667
amm,fundamental,circuit_breaker,0.75,0.5,0.022391971207715973,0.09952957880400504,-0.08017608626958152,0.009646590253881229,1.9,0.35566133405477807,1.0
amm,fundamental,circuit_breaker,0.75,0.9,0.029100218919196803,0.10265222080521044,-0.13262842043155526,0.00960419747829052,2.2,0.35983435152038135,1.0
amm,fundamental,execution_delay,0.0,0.0,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,execution_delay,0.0,0.5,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,execution_delay,0.0,0.9,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,execution_delay,0.25,0.0,0.01692582469475324,0.11104465945707823,0.04254533873129431,0.011563809683332819,1.6,0.5744248941430536,0.8969077903529123
amm,fundamental,execution_delay,0.25,0.5,0.01703966229370499,0.11128944304789531,0.038958731028053424,0.01157334696793726,3.8,0.551426321485181,1.0
amm,fundamental,execution_delay,0.25,0.9,0.0173226401521722,0.1114580379633163,0.03081680496533256,0.01156640597446886,1.9,0.582074017167274,1.0
amm,fundamental,execution_delay,0.5,0.0,0.01799911979821132,0.09932034200371039,0.02111288507177177,0.01093008494949982,4.1,0.46574469468772933,0.8108226883871709
amm,fundamental,execution_delay,0.5,0.5,0.01862262125352627,0.09967090488325102,-0.0020997146807465506,0.010956945503998,4.3,0.4515288570771815,1.0
amm,fundamental,execution_delay,0.5,0.9,0.01977219527331128,0.10047563334299807,-0.03682307686249882,0.01095383993489719,3.8,0.46624849562080756,1.0
amm,fundamental,execution_delay,0.75,0.0,0.01695588844195624,0.09872648140213298,0.03059900962983384,0.0102532272396495,3.1,0.43909239069681255,0.7670372922837717
amm,fundamental,execution_delay,0.75,0.5,0.018342125814027322,0.09919436456949146,-0.01369865737098224,0.010268192767569208,2.1,0.4304461322206863,1.0
amm,fundamental,execution_delay,0.75,0.9,0.02080558096426506,0.10043863888914002,-0.06495135448481743,0.01026495595454672,1.6,0.4220946825828249,1.0
amm,fundamental,liquidity_buffer,0.0,0.0,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,liquidity_buffer,0.0,0.5,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,liquidity_buffer,0.0,0.9,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,liquidity_buffer,0.25,0.0,0.01647255652694355,0.0983664104392704,0.02950971922007639,0.01082786665129325,2.1,0.48753134877387244,0.7013333333333334
amm,fundamental,liquidity_buffer,0.25,0.5,0.01725234360529354,0.09864737191008752,0.0024540403310411496,0.01082911118905221,3.3,0.46902663533098315,1.0
amm,fundamental,liquidity_buffer,0.25,0.9,0.01865589238539265,0.09910682614355606,-0.035020046362379445,0.0108016226523104,2.9,0.4633060585736642,1.0
amm,fundamental,liquidity_buffer,0.5,0.0,0.018650902074456268,0.10442342378504028,0.04156702919817669,0.00950995452701971,4.6,0.38222499452569136,0.7453333333333333
amm,fundamental,liquidity_buffer,0.5,0.5,0.02076991933185935,0.10605327404461229,-0.01131345248082439,0.00950700059240637,2.1,0.40511291404716643,1.0
amm,fundamental,liquidity_buffer,0.5,0.9,0.024321643888744,0.10772959592171172,-0.071425249216292,0.00950898317640125,2.4,0.3718968339254153,1.0
amm,fundamental,liquidity_buffer,0.75,0.0,0.0176588883832,0.09747993298384289,0.01725642407422827,0.00967515175995134,3.4,0.35523006849685784,0.6746666666666667
amm,fundamental,liquidity_buffer,0.75,0.5,0.022391971207715973,0.09952957880400504,-0.08017608626958152,0.009646590253881229,1.9,0.35566133405477807,1.0
amm,fundamental,liquidity_buffer,0.75,0.9,0.029100218919196803,0.10265222080521044,-0.13262842043155526,0.00960419747829052,2.2,0.35983435152038135,1.0
amm,fundamental,none,0.0,0.0,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,none,0.0,0.5,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,none,0.0,0.9,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,none,0.25,0.0,0.01647255652694355,0.0983664104392704,0.02950971922007639,0.01082786665129325,2.1,0.48753134877387244,0.7013333333333334
amm,fundamental,none,0.25,0.5,0.01725234360529354,0.09864737191008752,0.0024540403310411496,0.01082911118905221,3.3,0.46902663533098315,1.0
amm,fundamental,none,0.25,0.9,0.01865589238539265,0.09910682614355606,-0.035020046362379445,0.0108016226523104,2.9,0.4633060585736642,1.0
amm,fundamental,none,0.5,0.0,0.018650902074456268,0.10442342378504028,0.04156702919817669,0.00950995452701971,4.6,0.38222499452569136,0.7453333333333333
amm,fundamental,none,0.5,0.5,0.02076991933185935,0.10605327404461229,-0.01131345248082439,0.00950700059240637,2.1,0.40511291404716643,1.0
amm,fundamental,none,0.5,0.9,0.024321643888744,0.10772959592171172,-0.071425249216292,0.00950898317640125,2.4,0.3718968339254153,1.0
amm,fundamental,none,0.75,0.0,0.0176588883832,0.09747993298384289,0.01725642407422827,0.00967515175995134,3.4,0.35523006849685784,0.6746666666666667
amm,fundamental,none,0.75,0.5,0.022391971207715973,0.09952957880400504,-0.08017608626958152,0.009646590253881229,1.9,0.35566133405477807,1.0
amm,fundamental,none,0.75,0.9,0.029100218919196803,0.10265222080521044,-0.13262842043155526,0.00960419747829052,2.2,0.35983435152038135,1.0
amm,fundamental,position_limit,0.0,0.0,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,position_limit,0.0,0.5,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,position_limit,0.0,0.9,0.017145856123499358,0.0958896970563463,0.06631970781324294,0.00935847741000468,1.7,0.0,0.0
amm,fundamental,position_limit,0.25,0.0,0.016471182918396422,0.09838207096674086,0.02935519259165361,0.01081689894330717,2.1,0.47967633974483287,0.7013333333333334
amm,fundamental,position_limit,0.25,0.5,0.017254737036017688,0.09868671819325919,0.0023560718433378873,0.01082453741461826,3.3,0.4674008667903843,1.0
amm,fundamental,position_limit,0.25,0.9,0.018656954461847848,0.0991415238536453,-0.035190667163982246,0.01079463652789386,2.9,0.49702139655159144,1.0
amm,fundamental,position_limit,0.5,0.0,0.018657864301629728,0.1044687351528067,0.04107898806434318,0.00949158950165593,4.6,0.3992796009083341,0.7466666666666667
amm,fundamental,position_limit,0.5,0.5,0.02078915772008137,0.1060340785657448,-0.011230218725576039,0.0095035992389785,2.1,0.3830998451700946,1.0
amm,fundamental,position_limit,0.5,0.9,0.02434585521233358,0.10768962501562337,-0.0716199570330424,0.00949192997870945,2.6,0.4243894202925939,1.0
amm,fundamental,position_limit,0.75,0.0,0.01766587496098249,0.09727781184665864,0.016551665358925948,0.00963798295317235,2.8,0.35000197591320603,0.6737777777777778
amm,fundamental,position_limit,0.75,0.5,0.02244831298919992,0.09949924287052402,-0.08091774681577403,0.00963461745477737,1.8,0.35073470975234755,1.0
amm,fundamental,position_limit,0.75,0.9,0.029177919710723598,0.10247688915589366,-0.13305343788377666,0.00957040601033778,2.2,0.4100730327598339,1.0
amm,liquidity,all,0.0,0.0,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,all,0.0,0.5,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,all,0.0,0.9,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,all,0.25,0.0,0.01155873749472856,0.07361153022865823,0.09317052157933406,0.2559702945410915,1.1,0.63187166584773,0.6254305388573123
amm,liquidity,all,0.25,0.5,0.01192875883624136,0.07399902763429757,0.07902970673471907,0.2559640487578066,1.3,0.6156828835299992,1.0
amm,liquidity,all,0.25,0.9,0.01286396714316369,0.07432523393565689,0.0374835275619517,0.25596162651439885,1.4,0.5621430719817816,1.0
amm,liquidity,all,0.5,0.0,0.01314325503220263,0.06112423777850512,0.06874278651669677,0.25520662496235386,4.8,0.46511554513414516,0.6543286843068659
amm,liquidity,all,0.5,0.5,0.01472010900945131,0.0616090517853673,0.00281416453914409,0.255218041615501,4.8,0.46038012195429656,1.0
amm,liquidity,all,0.5,0.9,0.01768503019153534,0.06287476290652605,-0.061614453334219665,0.2552227262090693,4.6,0.4921639877662855,1.0
amm,liquidity,all,0.75,0.0,0.01183430124977162,0.05966527478271373,0.06002276870262241,0.25427284060445726,4.0,0.40933649596761407,0.5551449282704196
amm,liquidity,all,0.75,0.5,0.01536336275478308,0.06078361794645061,-0.048270900871366554,0.25425747760092343,3.3,0.41912144328041323,1.0
amm,liquidity,all,0.75,0.9,0.02097737219695331,0.062527885782205,-0.12213951305212564,0.254263202405147,4.3,0.47403743449178304,1.0
amm,liquidity,circuit_breaker,0.0,0.0,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,circuit_breaker,0.0,0.5,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,circuit_breaker,0.0,0.9,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,circuit_breaker,0.25,0.0,0.01155866988081682,0.0592326282047281,0.07057317427886982,0.2555716150854054,1.5,0.4463371098283311,0.568
amm,liquidity,circuit_breaker,0.25,0.5,0.01350435479044233,0.05983741732771709,-0.002183480076955401,0.25555867562209456,4.3,0.4568345393435109,1.0
amm,liquidity,circuit_breaker,0.25,0.9,0.01670411815434425,0.060778177656810296,-0.06888926450605234,0.2555511608318932,2.3,0.4588329712883409,1.0
amm,liquidity,circuit_breaker,0.5,0.0,0.014785739186496649,0.06687280594458003,0.05298395416155123,0.2542391854987452,4.6,0.3848392822512196,0.64
amm,liquidity,circuit_breaker,0.5,0.5,0.01974745754707914,0.06945998656715449,-0.06633140394397052,0.25422103561083687,1.4,0.39777802130899753,1.0
amm,liquidity,circuit_breaker,0.5,0.9,0.02755889643735044,0.07252111672432429,-0.13826493631373876,0.2541972839770098,5.6,0.3754905050255671,1.0
amm,liquidity,circuit_breaker,0.75,0.0,0.01531259127966895,0.06130706458112454,-0.01138687377065479,0.2539106976837018,7.7,0.34079924321881516,0.688
amm,liquidity,circuit_breaker,0.75,0.5,0.02646352977275926,0.06600254386269055,-0.1472294627415704,0.25390049980439283,6.9,0.34750428609707856,1.0
amm,liquidity,circuit_breaker,0.75,0.9,0.04075179218835444,0.0739893617886831,-0.18437483380425262,0.25387012505444567,7.7,0.3615096231018252,1.0
amm,liquidity,execution_delay,0.0,0.0,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,execution_delay,0.0,0.5,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,execution_delay,0.0,0.9,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,execution_delay,0.25,0.0,0.011558938347804009,0.07355302394241259,0.09335641240782408,0.25597223709054207,1.1,0.5997228697667744,0.6254305388573123
amm,liquidity,execution_delay,0.25,0.5,0.011926389482591209,0.07396596770660616,0.0794312610756012,0.25596412178844524,1.3,0.6139245541476779,1.0
amm,liquidity,execution_delay,0.25,0.9,0.01286259828765079,0.07427441529083677,0.03771179575173511,0.25596401270984714,1.4,0.6014263498822323,1.0
amm,liquidity,execution_delay,0.5,0.0,0.013139625471998252,0.061133747469233966,0.06815443158816395,0.2552098744520423,4.8,0.47822578018790923,0.6508804084447969
amm,liquidity,execution_delay,0.5,0.5,0.01473230552822925,0.061601868826377325,0.0027916504304983103,0.2552139062334152,4.9,0.48160841033930757,1.0
amm,liquidity,execution_delay,0.5,0.9,0.01770078167716592,0.06286554099124295,-0.062259987143798566,0.2552246238832673,4.6,0.44089497430104635,1.0
amm,liquidity,execution_delay,0.75,0.0,0.011834266580170099,0.05987274665680296,0.06110953062886539,0.25427561036515456,4.0,0.4119934634072777,0.5604089034256992
amm,liquidity,execution_delay,0.75,0.5,0.0153588342234967,0.060897562570182605,-0.047432227147119935,0.25425472524236137,2.7,0.4410956471786682,1.0
amm,liquidity,execution_delay,0.75,0.9,0.0209487522660905,0.06264607703142952,-0.12133410160546491,0.2542743834652356,4.3,0.40880774560760325,1.0
amm,liquidity,liquidity_buffer,0.0,0.0,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,liquidity_buffer,0.0,0.5,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,liquidity_buffer,0.0,0.9,0.01207256025602047,0.05741483046666407,0.13641366895144819,0.2548251671042735,3.2,0.0,0.0
amm,liquidity,liquidity_buffer,0.25,0.0,0.01155866988081682,0.0592326282047281,0.07057317427886982,0.2555716150854054,1.5,0.4463371098283311,0.568
amm,liquidity,liquidity_buffer,0.25,0.5,0.01350435479044233,0.05983741732771709,-0.002183480076955401,0.25555867562209456,4.3,0.4568345393435109,1.0
