market,shock,safeguard,participation,similarity,realised_volatility,maximum_drawdown,mean_pairwise_correlation,normalised_liquidity_deterioration,recovery_time,peak_herding,peak_asset_herding
amm,fundamental,liquidity_buffer,0.75,0.9,0.02931626427549322,0.10303349486011451,-0.1411055276912813,0.01228640087776276,2.4,0.3483491076542925,1.0
amm,fundamental,none,0.0,0.0,0.01711563856346984,0.09789694184878601,0.05506983295692417,0.01224804999784772,5.5,0.0,0.0
amm,fundamental,none,0.0,0.5,0.01711563856346984,0.09789694184878601,0.05506983295692417,0.01224804999784772,5.5,0.0,0.0
amm,fundamental,none,0.0,0.9,0.01711563856346984,0.09789694184878601,0.05506983295692417,0.01224804999784772,5.5,0.0,0.0
amm,fundamental,none,0.25,0.0,0.01696511557085422,0.10728733024181662,0.01972117227453673,0.013833194059631121,1.0,0.480152893065443,0.6826666666666666
amm,fundamental,none,0.25,0.5,0.017598697481707108,0.10770008261010697,-0.0064061087587766906,0.0138311192274308,1.0,0.4614460763259595,1.0
amm,fundamental,none,0.25,0.9,0.01886825604443039,0.10822026016152611,-0.04060158257200082,0.01382945478575938,0.6,0.4692645851985751,1.0
amm,fundamental,none,0.5,0.0,0.01819616206718693,0.10578228505967038,0.031274197782187915,0.010784817742470889,2.6,0.39010955893215044,0.7133333333333333
amm,fundamental,none,0.5,0.5,0.0204220661909022,0.10694340641236286,-0.02876786291562335,0.01076627849923715,2.5,0.3852298972256649,1.0
amm,fundamental,none,0.5,0.9,0.024078341166183147,0.10855078062661631,-0.08503262878155572,0.010787021229295621,1.2,0.3958583900464783,1.0
amm,fundamental,none,0.75,0.0,0.01784601788078476,0.09845828163800284,-0.013792263285527528,0.0123236547612477,3.0,0.3622367098047906,0.6915555555555556
amm,fundamental,none,0.75,0.5,0.02252710560727224,0.10053742968597479,-0.09489750657958822,0.01235962696327884,0.9,0.37208638982166103,1.0
amm,fundamental,none,0.75,0.9,0.02931626427549322,0.10303349486011451,-0.1411055276912813,0.01228640087776276,2.4,0.3483491076542925,1.0
amm,fundamental,position_limit,0.0,0.0,0.01711563856346984,0.09789694184878601,0.05506983295692417,0.01224804999784772,5.5,0.0,0.0
amm,fundamental,position_limit,0.0,0.5,0.01711563856346984,0.09789694184878601,0.05506983295692417,0.01224804999784772,5.5,0.0,0.0
