Date,SPY_QQQ,SPY_GLD,SPY_TLT,SPY_USO,QQQ_GLD,QQQ_TLT,QQQ_USO,GLD_TLT,GLD_USO,TLT_USO
2015-09-09,0.9597378685224877,-0.17480420118046444,-0.4704390564608041,0.46220456883818556,-0.2592847835865988,-0.466696229693539,0.395475824950142,0.16850803615072849,0.051313498876692974,-0.4104590527891799
2015-09-10,0.9594869644290941,-0.16812738663844196,-0.4827676733966561,0.4640539106894401,-0.25047347678376203,-0.4789661923741936,0.4023538690575398,0.16703069654522848,0.06189253501319099,-0.425190006245081
2015-09-11,0.9595602887506721,-0.17222222453846095,-0.4764643317525149,0.45869264216186256,-0.2549177364085063,-0.4730958865029142,0.3976189991855105,0.17728731129669864,0.0618429414428976,-0.42893930652960865
2015-09-14,0.9590424315628494,-0.2074560050994909,-0.47273677473883924,0.4561954955475747,-0.2964839297657026,-0.46915572693241947,0.39431324109183175,0.20066940958360727,0.04714555465947759,-0.4264875095120377
2015-09-15,0.9591248519347835,-0.20962374594065142,-0.4882896114755079,0.4608241563699839,-0.29813163777596174,-0.4784135920378628,0.39838825860147603,0.2047964578466002,0.044351114319475506,-0.4300329216705495
2015-09-16,0.9582743216918899,-0.17110982183442708,-0.4926541788137556,0.46609639652059154,-0.2689903725447539,-0.4802412960111187,0.39571552076219174,0.14165307803861352,0.116978560425553,-0.42991574306049357
2015-09-17,0.9580714889235952,-0.1696846943656481,-0.48940307508209746,0.4666471626876886,-0.26298804927507086,-0.4744213547187058,0.39608987845237276,0.15838079916550712,0.1216177909104377,-0.42316326285935385
2015-09-18,0.958321227870899,-0.18900809558813533,-0.5007371698618023,0.47852013322051673,-0.2759515958694497,-0.4833912171784745,0.4059651748898076,0.1833863484564857,0.09683555345473197,-0.43895048796021396
2015-09-21,0.9580123775000305,-0.1939387408326062,-0.5031245257455401,0.4811543933117982,-0.27778827632625785,-0.4800427249742585,0.40585172016883686,0.1983436471277111,0.08075913729024863,-0.4582659425851471
2015-09-22,0.9602773711799656,-0.17993664115643374,-0.5164288234112955,0.47972339504553085,-0.260969045226101,-0.503436434483117,0.4065446790397126,0.1846631676890045,0.0815193891804651,-0.45709979584670685
2015-09-23,0.9585583347266019,-0.16655412929528005,-0.4882681343964442,0.47143866035880405,-0.24798935033322342,-0.4747974308033802,0.3950635323939164,0.164720429631297,0.07894865005649704,-0.45099387149808984
2015-09-24,0.9585520741428661,-0.1638500437861838,-0.48831867299446197,0.46802233701127965,-0.2409615576641436,-0.4745778906208591,0.39098563913039547,0.17402728969857095,0.10703025306938804,-0.4372569919938217
2015-09-25,0.9556712147149429,-0.16025027158099125,-0.4789882576773922,0.48939933700908145,-0.23047969922424025,-0.4570914315824205,0.40246743440604416,0.17744759615096453,0.09445301943977831,-0.4842168834788603
2015-09-28,0.9580879366130789,-0.10839308866119331,-0.5045546167413687,0.4938621744926602,-0.17592076191989156,-0.48367951145765103,0.4098011828954455,0.13160859053325674,0.10785388591365111,-0.4890550942687508
2015-09-29,0.9567080071658904,-0.10880935446132196,-0.5143044376248429,0.5092221775476474,-0.17358273513367664,-0.49497496025586085,0.41845883605488043,0.12209323924638678,0.12078889649278046,-0.45180508221308274
2015-09-30,0.959116593648678,-0.12380999336200595,-0.5282108528936079,0.5064092675936571,-0.1953758896105452,-0.5027160144588014,0.4169165920054099,0.15157163246343652,0.11939858775757847,-0.45856086864669027
2015-10-01,0.9583956149919604,-0.11713900396399134,-0.5181964892938136,0.5001023360894646,-0.1900219772085254,-0.4923236791395751,0.40943784007541745,0.14601996280051727,0.12491324949787237,-0.4539331374696991
2015-10-02,0.959621190860619,-0.06373760623702358,-0.5140117060991927,0.504191100824561,-0.13284337093464943,-0.4957855727077741,0.4167672677456501,0.17994232860744153,0.1376972676882631,-0.43817183278937427
2015-10-05,0.9582727820550375,-0.07032728025887214,-0.5200157915650193,0.5129946854744147,-0.13867602107112895,-0.49417595725573127,0.4252350496787192,0.19178558251732514,0.1351234767188989,-0.45663741582567896
2015-10-06,0.958145051779918,-0.06700342110824511,-0.5179410297630187,0.5007873247824493,-0.13501174800773186,-0.492347380418749,0.41533339937339986,0.19321682108480256,0.16228609312293404,-0.4371778727863368
2015-10-07,0.9577933630026464,-0.06696995481128536,-0.5227975704384346,0.4936320595218159,-0.13430789236191376,-0.4969817564621878,0.4100615077941074,0.19509639448282146,0.16515933382743758,-0.43639082865213275
2015-10-08,0.9565622082658013,-0.0730863327043971,-0.5336106514088509,0.5034997287185093,-0.13592872394715927,-0.5039164247576662,0.41560649811601186,0.21493075935951528,0.14584243599423347,-0.4378417228752209
2015-10-09,0.9564153674052178,-0.06441973534040382,-0.5441935617765864,0.5089747467768164,-0.11754006585141775,-0.5184351162296277,0.42335139432219593,0.22108533178683396,0.13830628869359457,-0.43630551401165074
2015-10-12,0.9624340038126599,-0.06182470098694667,-0.5420569334092143,0.4973641781616145,-0.0987459165146291,-0.5265612836698852,0.41552235850804203,0.2372598268709721,0.12614391095279961,-0.4450272953090444
2015-10-13,0.9627674884914039,-0.06510308355396549,-0.5424449073974185,0.501212264819689,-0.09417674689638349,-0.5256093793839922,0.4211140426377126,0.2290741390502292,0.10220516730450338,-0.4521451858442531
2015-10-14,0.9627835169393432,-0.07419842671128246,-0.5423158771018616,0.5038553848438685,-0.09208624074373843,-0.5241471748369181,0.42169651327442614,0.2531520624772227,0.10498222768499511,-0.4548917916482754
2015-10-15,0.9663604939010408,-0.08791616056671099,-0.5473969300366345,0.506349250928918,-0.11325015442904963,-0.5254699452299528,0.4149985388268629,0.2684669594756009,0.08854988009357617,-0.45065270720043266
2015-10-16,0.9665912584934744,-0.09782420856619599,-0.5472583183614007,0.5058487528523897,-0.12002392995578143,-0.5285035279754263,0.4150904178115034,0.2864465166942559,0.07989659298812603,-0.4491082543377651
2015-10-19,0.965605147363192,-0.08700062440921617,-0.5469737867247192,0.5019144769151077,-0.11479542075651718,-0.5291643959727492,0.4058769108922815,0.28770084316774275,0.09208369792017539,-0.44051140669864425
2015-10-20,0.9651345724478114,-0.09261767236416876,-0.5420730384512991,0.4999020121116602,-0.1241388079015447,-0.5204584945728352,0.4026607469241827,0.2864013518614503,0.08166353315946819,-0.4322735312476583
2015-10-21,0.965853014372289,-0.08435331739006303,-0.5378052093538397,0.49917197638700356,-0.11614261588473798,-0.5179322079761076,0.4020752241928853,0.26225210155762174,0.09315277800842825,-0.43495135807248947
2015-10-22,0.9672546348315649,-0.08721300094144588,-0.5261050274963671,0.49411815528161823,-0.11824024611329151,-0.5068978962194445,0.40052176564932457,0.26269047024898934,0.09232050812893587,-0.43079467502956537
2015-10-23,0.9617938965080798,-0.09130687209788708,-0.5355857888816138,0.4838785010013013,-0.12022792212329123,-0.5256215848903937,0.37688329585580543,0.285079571512842,0.09144006392973601,-0.4172827495693473
2015-10-26,0.9614877163018813,-0.09000524196982879,-0.5367061738659702,0.48680720251552895,-0.11982824872349962,-0.5247796746900929,0.37762837576437974,0.2757749676977462,0.10510291879626234,-0.4133992430019194
2015-10-27,0.96099172001374,-0.09535544851069101,-0.5385177567430488,0.4875809424367355,-0.12447879970512872,-0.5258861726344143,0.37623376333903485,0.3024016023217918,0.08689133549197112,-0.40253500328528363
2015-10-28,0.9603715073966329,-0.10850716359304625,-0.5468961470934391,0.4965373357167406,-0.13167696999068015,-0.5335883601239995,0.37969052143376547,0.3112631929049982,0.04444663882004501,-0.40184900610041085
2015-10-29,0.9606405179534675,-0.1044177924616904,-0.5312419750802878,0.49906333369747263,-0.12394710113089939,-0.5134346502619727,0.38409492582888005,0.33081582594306147,0.04287323278323522,-0.39619487593497105
2015-10-30,0.9618167251842888,-0.09751058373544316,-0.5282364431977619,0.4942131084113533,-0.11482567041527429,-0.5062575918051159,0.3788383662240019,0.31698821563100094,0.04143378466600774,-0.3854782935916317
2015-11-02,0.9619354220106469,-0.10756268433327835,-0.5368538415958027,0.4897221109005338,-0.12267084710762885,-0.5151391416486019,0.37611894813867935,0.32214719420099813,0.04582866518871423,-0.3744477075748862
2015-11-03,0.961957985107418,-0.12890334216510593,-0.5275102748946455,0.48216665306032475,-0.13898976288517614,-0.508839845291332,0.3700143359636594,0.37256181914444253,-0.0035457194243197596,-0.37587922313675803
2015-11-04,0.9615528531716905,-0.11779351439352748,-0.5240403041362972,0.4768163670948419,-0.13005791811646816,-0.5000278578677402,0.35937296755061054,0.3595959939046368,0.022987350109943173,-0.360104819896741
2015-11-05,0.9615066135993062,-0.12177415609362051,-0.5241587729733642,0.4753695928192038,-0.13628384135257512,-0.49848568396748555,0.3605875420291193,0.3858288559708262,0.03153282300856782,-0.35627243072817505
2015-11-06,0.9614880278982404,-0.12003760831776318,-0.5120543058822709,0.47580828774603173,-0.1363990715789839,-0.488638070897824,0.35965363424656827,0.4113085091152755,0.034682158321971364,-0.3380088483335466
2015-11-09,0.9620965578261476,-0.12393813858386439,-0.5043104008476579,0.4790671598500389,-0.14013887077294343,-0.4793236956651431,0.3624233829221061,0.4062919878091145,0.032516995529860884,-0.3324189151743779
2015-11-10,0.9609954664228524,-0.12707240725872732,-0.5084553461240786,0.481569684530523,-0.142755381715003,-0.4870123116907483,0.3652099730929813,0.4024255399637439,0.03392582761385991,-0.3305339336661124
2015-11-11,0.9608656484039935,-0.1252750515496351,-0.5131315347076164,0.4844865004347664,-0.14201279083908247,-0.4946012455521323,0.36759532741369505,0.4056733965083934,0.03785554082006601,-0.3235241075144787
2015-11-12,0.9601601847756607,-0.1136217590621515,-0.5138759499303379,0.48949934503920367,-0.13401039389621724,-0.4959439647226813,0.3704943782634041,0.38635483854788,0.07868074432968113,-0.3099383973215342
2015-11-13,0.9578740938114696,-0.06032979624987346,-0.5035761037579666,0.5004599819813844,-0.0697533945953614,-0.4850448714929876,0.3851784780436742,0.3560200119012372,0.08943866298087291,-0.3173064454750839
2015-11-16,0.9572709909234572,-0.02212889469838764,-0.5048523182650078,0.5171525060736432,-0.024043537322646816,-0.49763419210504917,0.4051101262206207,0.351999619858651,0.09909195840463422,-0.3139363977501435
2015-11-17,0.9526548624586098,-0.05142906385855357,-0.555823915739595,0.4671456026926231,-0.04847135895978676,-0.5306007098496507,0.3472836568890623,0.33978553218778507,0.10742632069164613,-0.3242410051999522
2015-11-18,0.9571029133207246,-0.07316697291701946,-0.5992577036245951,0.48185512985639817,-0.05371907326630943,-0.5465493983597395,0.3511083743381542,0.3130328783540245,0.1243645295617941,-0.3141398426340486
2015-11-19,0.9498820294335386,0.0010221454132867283,-0.5494307288949417,0.5182563918613928,0.03663760216788045,-0.4836893602071257,0.38474218668994736,0.28462996615258324,0.12124798039219102,-0.3265329889939927
2015-11-20,0.946610401449401,-0.0064208323658411035,-0.5746696570584721,0.4640123761002641,0.029333320695008498,-0.5026124925658014,0.3231588782658657,0.2865643414954773,0.1237628830560127,-0.3588431388777267
2015-11-23,0.9464824445059739,-0.0020132293407500493,-0.5752276341092426,0.4913969764548098,0.03721467246622817,-0.5036137010357773,0.34391885806540157,0.2746686765849954,0.07359532438468765,-0.3925000066638675
2015-11-24,0.9458828839628785,0.0021634692929214656,-0.5969557276854531,0.5633659939281648,0.03929057201745555,-0.5315528887126383,0.4185938152645159,0.2789114981621665,0.0815310982581766,-0.37237807546240265
2015-11-25,0.9374903251155212,0.033023771867611434,-0.6026445670308803,0.49052076707905995,0.07015778503284552,-0.5285020295676123,0.3295239008102028,0.27035738789911484,0.11273462867335696,-0.35449434247053063
2015-11-27,0.9354423945138762,0.049646129900930785,-0.5917275665994689,0.47466237666133937,0.09417661349236509,-0.5146986809709833,0.30757410052054057,0.2631855156146359,0.1430829951400133,-0.33749396502242124
2015-11-30,0.9378977434686597,0.04007739878015425,-0.5949420577262644,0.478932298321719,0.08045197577536314,-0.5131786796601948,0.32012800602559943,0.27800418963176304,0.1505813055849642,-0.350321192518214
2015-12-01,0.9377849234410859,0.04004388182404528,-0.5410723951169063,0.47362489577160705,0.08163688932480033,-0.46516459620678363,0.31248396899693687,0.2941778530566152,0.1494236818338307,-0.3294248700422587
2015-12-02,0.9298024833463393,0.07145286742776621,-0.4962420379033123,0.519137758442541,0.09995390172428639,-0.4190055832681821,0.3437175836893015,0.3003990030364763,0.18623053384000907,-0.33532118485143986
2015-12-03,0.9318607295025355,-0.004633714103573001,-0.3438737072267439,0.45147372803266533,0.02836313432795029,-0.26523057565613223,0.277159360756159,0.21342009498518158,0.17956380700295488,-0.3553868298096577
2015-12-04,0.9373072664045322,0.07542107123638143,-0.2919382496772668,0.39798289448298896,0.10719792988717547,-0.20939587023023915,0.2170445594175356,0.24876736027506388,0.12306888755139109,-0.3554563997705942
2015-12-07,0.9372981124869455,0.09286945504091516,-0.3078517144082314,0.4133019849766693,0.11962158810322816,-0.22300970285273947,0.23397524339707143,0.2198546505598382,0.16989390974686508,-0.37411797294844545
2015-12-08,0.9333528728741586,0.09018465612962565,-0.3059580468066674,0.40780766288971243,0.12009031110245061,-0.222274842891538,0.23068256981859145,0.21964866956954646,0.17162531985470242,-0.37366618863957207
2015-12-09,0.9309918455391822,0.09883978381938394,-0.26939727280524706,0.4015831587635206,0.12717121470236395,-0.18611767693059308,0.22471691186482612,0.21955066606006202,0.17611534266182033,-0.36410100966078207
2015-12-10,0.9320068197118495,0.07880654337996978,-0.2636234790557741,0.38539933688891237,0.11842717945757662,-0.18230597536434925,0.2148131930893069,0.23785333830646357,0.1226978356768143,-0.36210713451260435
2015-12-11,0.9375302364550641,0.05783765276962612,-0.30831028156871165,0.4013676966732661,0.08996867352901795,-0.23833879258381777,0.23936910145684548,0.22959303761340982,0.11461983464490737,-0.3810727899945994
2015-12-14,0.9365132700053709,0.07619462422413362,-0.2761285327143898,0.37476206653699856,0.0982262016883735,-0.21759713872661113,0.21552648310807765,0.23687098192312425,0.12830758508702134,-0.356985963175088
2015-12-15,0.934936079006058,0.07744982439228267,-0.2793488214930615,0.38334130877670775,0.09887344510321933,-0.22316539087187326,0.22107581553805034,0.22706312667270728,0.14095403203677945,-0.3326050316957734
2015-12-16,0.9341045420497793,0.09495519669187645,-0.2499583393400715,0.33848742241636115,0.11150828678437631,-0.1922194401195877,0.18480220973765715,0.24145952441923796,0.10054999524954934,-0.32296901028016445
2015-12-17,0.9366385733890195,0.1551709297970112,-0.28013285946114835,0.35032124754806027,0.15969676530077687,-0.2197200865294177,0.2014567380895582,0.1754208710314977,0.13880810541414612,-0.3396862926189179
2015-12-18,0.9399760140300042,0.11516467516430211,-0.2877805436072111,0.3502996293830066,0.12191105415819989,-0.2289247608200162,0.20521085599242267,0.16626751373423315,0.11107941858602886,-0.3527535527937691
2015-12-21,0.9447673907447406,0.12842988914520043,-0.2923772670291926,0.35388047676972983,0.13152851073898444,-0.24854336788189957,0.21843858872234292,0.15454266336522007,0.12108842379313976,-0.34553821169972915
2015-12-22,0.9365625884110111,0.07109000749773176,-0.22835051486112218,0.3458614319807403,0.07753232359816352,-0.17464709707390322,0.19849266655369932,0.21643453533186116,0.09955324873192566,-0.33791530002472725
2015-12-23,0.9365066532964302,0.06565926143113147,-0.24220454573414618,0.3734716205250788,0.07201280227885992,-0.17752745905860254,0.22069722252836577,0.22091651451796776,0.09356482113495582,-0.3657523092672526
